name,citycode,dongcode,lng,lat
서울 강남구 선릉역_2,11680,11680640,127.045318,37.50494573
삼성역_1,11680,11680610,127.0603613,37.50667794
서울 강남구 강남역,11680,11680640,127.0304873,37.49603053
오류동역,11530,11530770,126.8427923,37.49548837
은마아파트입구사거리_2,11680,11680610,127.0623568,37.49902736
성동용답상가시장,11200,11200790,127.0523484,37.56360698
동부청과시장,11230,11230536,127.0429732,37.57735995
용두시장,11230,11230536,127.0297624,37.57848126
청량리수산시장,11230,11230536,127.041502,37.57822543
경동시장,11230,11230545,127.0390233,37.57930747
동서시장,11230,11230545,127.0414123,37.57985627
서울약령시장,11230,11230545,127.0375077,37.58213708
청량리농수산물시장,11230,11230545,127.0411866,37.58107269
청량리전통시장,11230,11230545,127.0426355,37.58078385
청량리종합시장,11230,11230545,127.0403706,37.57944217
전농로터리시장,11230,11230560,127.056728,37.57770553
답십리현대시장,11230,11230610,127.0594816,37.56677511
한아름시장,11215,11215710,127.0698961,37.54353268
보문로32길,11290,11290575,127.0201317,37.59074581
삼선교로10길,11290,11290555,127.0096691,37.58680979
삼선교로10다길,11290,11290555,127.0087517,37.58469253
삼선교로16가길,11290,11290555,127.0115482,37.58440397
우사단로4길,11170,11170700,126.9985066,37.5307141
원효로19길,11170,11170570,126.9535901,37.53319175
원효로41길,11170,11170570,126.9567797,37.53482377
보문로26길,11290,11290600,127.0213536,37.58720469
보문로31길,11290,11290555,127.0156814,37.58816965
동작구 총신대입구역_1,11590,11590630,126.9808236,37.48597766
서울 관악구 신림역_4,11620,11620695,126.9302137,37.48643614
뱅뱅사거리_1,11680,11680655,127.0334695,37.48862344
뱅뱅사거리,11650,11650520,127.0298295,37.49098505
개봉동 현대아파트 인근,11530,11530760,126.8557969,37.48956732
교대역_1,11650,11650530,127.0115676,37.49079003
은마아파트입구사거리_3,11680,11680630,127.0597332,37.49906476
은마아파트입구사거리_4,11680,11680610,127.0618146,37.49975746
서울 강남구 한티역,11680,11680630,127.0535806,37.49817571
서울 광진구 건대입구역_2,11215,11215710,127.0696001,37.54169481
서울 마포구 마포역_2,11440,11440590,126.9451897,37.54054031
서울 마포구 공덕역_1,11440,11440565,126.9515925,37.54293977
삼정역_1,11680,11680640,127.0364411,37.50754369
삼정역_2,11680,11680531,127.0352201,37.50844507
삼성역_2,11680,11680610,127.0651356,37.50835127
화양제일골목시장,11215,11215710,127.068979,37.54295658
중곡제일시장,11215,11215740,127.0812223,37.5638159
면곡골목시장,11215,11215760,127.0807547,37.57106923
신성골목시장,11215,11215770,127.0883686,37.55788221
자양골목시장,11215,11215820,127.0796741,37.53425519
자양종합시장,11215,11215830,127.0764019,37.53185168
노룬산골목시장,11215,11215847,127.0649678,37.53659779
능동로골목시장,11215,11215840,127.0667428,37.53511015
영동교골목시장,11215,11215847,127.0639733,37.53803093
남대문시장,11140,11140540,126.9783939,37.55986846
신중부시장,11140,11140590,127.0002603,37.56560078
인현시장,11140,11140590,126.9950651,37.56325808
평화시장,11140,11140590,127.0080368,37.56887112
원효로53길,11170,11170590,126.9624469,37.53733049
원효로89길,11170,11170560,126.9687022,37.5412787
이촌로22길,11170,11170640,126.9556649,37.52582236
이태원로27길,11170,11170650,126.993811,37.53597579
아차산로51길,11215,11215850,127.0846587,37.539901
아차산로55길,11215,11215850,127.0874981,37.53934932
아차산로65길,11215,11215870,127.0927072,37.5427331
보라매공원,11590,11590680,126.9250417,37.49117227
뱅뱅사거리_2,11680,11680640,127.0324871,37.49169615
서울 강남구 대치역_1,11680,11680600,127.061764,37.49328826
관악구 사당역_2,11590,11590620,126.9805656,37.47816587
가산디지털단지역_2,11545,11545510,126.8800183,37.48187277
관악구 사당역_1,11650,11650610,126.9831885,37.47817528
서울 관악구 서울대입구역_1,11620,11620595,126.9523789,37.48073476
구로디지털단지역,11530,11530595,126.8883639,37.48080875
강남구 논현역_1,11650,11650560,127.0219414,37.50677241
신천역,11710,11710650,127.0817071,37.51020605
선정릉역_1,11680,11680590,127.0468371,37.51066651
강남구 논현역_2,11680,11680521,127.0249729,37.50806926
신도림역,11530,11530510,126.8900534,37.50830905
잠실역 롯데월드,11710,11710680,127.0980749,37.51137391
방산종합시장,11140,11140605,127.0001245,37.56803347
통인시장,11110,11110515,126.9699084,37.5806796
광장시장,11110,11110615,126.9994114,37.56997061
동대문종합시장,11110,11110630,127.0080935,37.57042083
종로신진시장,11110,11110630,127.0052976,37.57036693
충신시장,11110,11110630,127.0057167,37.57410604
동문시장,11110,11110670,127.0111272,37.57053771
창신골목시장,11110,11110680,127.0115237,37.57285323
신설종합시장,11110,11110710,127.0209872,37.57266272
후암시장,11170,11170510,126.9762804,37.55063283
신흥시장,11170,11170520,126.9850632,37.54525531
만리시장,11170,11170555,126.9636734,37.55128735
용문전통시장,11170,11170590,126.9602636,37.53654591
이촌종합시장,11170,11170630,126.9747628,37.52060217
이태원시장,11170,11170650,126.9893987,37.53389416
아차산로78길,11215,11215810,127.1078297,37.54628822
용마산로21길,11215,11215750,127.0850693,37.56270496
용마산로3길,11215,11215750,127.0848813,37.5565603
자양로11길,11215,11215820,127.082887,37.53391961
장월로1길,11290,11290725,127.0448697,37.60613693
장위로50길,11290,11290780,127.0570619,37.61465503
정릉로26길,11290,11290630,127.0115738,37.60382034
가산디지털단지역_3,11545,11545510,126.8864341,37.47843726
서울 관악구 서울대입구역_2,11620,11620575,126.9548417,37.48387124
양재역_1,11650,11650651,127.0317592,37.48195645
서울 금천구 시흥1동_4,11545,11545670,126.9015155,37.45294317
양재 화물트럭터미널앞_1,11650,11650652,127.0357295,37.46195288
양재 화물트럭터미널앞_2,11650,11650652,127.0369515,37.46448435
양재동 꽃시장,11650,11650652,127.0400951,37.46679893
서울 금천구 독산1동_1,11545,11545610,126.8964739,37.47001303
서울 관악구 대학동_1,11620,11620735,126.9397583,37.47045749
포스코사거리_1,11680,11680590,127.0540067,37.50896056
포스코사거리_2,11680,11680580,127.0562468,37.50973437
강남구 논현역_3,11680,11680521,127.0218411,37.51210638
선정릉역_2,11680,11680590,127.0462045,37.51196421
서울 강남구 학동역_1,11680,11680521,127.0294761,37.51261829
코엑스,11680,11680580,127.0597541,37.51107515
삼성역_3,11680,11680580,127.063883,37.51170369
서울 강남구 대치역_2,11680,11680600,127.0597061,37.49350556
서울 서초구 서초역,11650,11650530,127.0089446,37.49331308
서울 송파구 가락시장역,11710,11710620,127.1191868,37.49393806
이태원제일시장,11170,11170660,126.9877913,37.53914684
보광시장,11170,11170700,127.0003733,37.52702
남평화시장,11140,11140615,127.01081,37.56916823
동평화시장,11140,11140615,127.0130739,37.56924909
제일평화시장,11140,11140615,127.0115683,37.56837528
청평화시장,11140,11140615,127.0150096,37.56959124
약수시장,11140,11140635,127.0105587,37.55277912
백학시장,11140,11140650,127.0194001,37.56369808
서울중앙시장,11140,11140670,127.0196386,37.56695965
조양시장,11215,11215847,127.0674817,37.53891195
연서시장,11380,11380530,126.9216735,37.61957123
갈현시장,11380,11380551,126.9174099,37.6237399
역촌중앙시장,11380,11380552,126.9162209,37.61327859
대조시장,11380,11380570,126.9268598,37.60950151
해등로16길,11320,11320515,127.0426669,37.65547575
공릉로58길,11350,11350611,127.0739707,37.63615219
정릉로27길,11290,11290630,127.0128654,37.60697367
정릉로8길,11290,11290640,126.9979275,37.60714554
종암로16길,11290,11290705,127.0369496,37.598247
우이천로4다길,11320,11320513,127.0403101,37.63521345
관악구 사당역_3,11620,11620630,126.9809732,37.47552598
포이사거리_2,11650,11650652,127.0441703,37.47659146
포이사거리_1,11680,11680690,127.0461038,37.47700518
장지역,11710,11710642,127.1220432,37.47724848
가산디지털단지역_1,11545,11545510,126.8845673,37.47198422
구로디지탈1단지,11530,11530540,126.8950868,37.48380626
서울 서초구 남부터미널역_2,11650,11650530,127.0136927,37.48642893
서울 관악구 신림역_3,11620,11620695,126.9285299,37.48548907
서울 강남구 수서역,11680,11680750,127.1033808,37.48763689
교대역_2,11650,11650510,127.0159668,37.49326729
역삼역_1,11680,11680640,127.0372262,37.49411846
교대역_3,11650,11650530,127.0120431,37.49424084
가락시장,11710,11710631,127.1134878,37.49406981
방배동카페골목,11650,11650590,126.986385,37.49467315
서울 강남구 강남역_1,11650,11650520,127.0273208,37.49534653
서울 광진구 군자역,11215,11215730,127.078487,37.55666383
학동사거리_1,11680,11680531,127.0364932,37.52150924
길동복조리시장,11740,11740685,127.1436749,37.53844739
사가정시장,11260,11260575,127.0904454,37.58126146
중화제일시장,11260,11260630,127.0754459,37.60481491
태능시장,11260,11260610,127.0765377,37.59826401
묵1동도깨비시장,11260,11260620,127.0809515,37.61687551
우림골목시장,11260,11260655,127.0980521,37.59766245
유영시장,11260,11260660,127.0968439,37.59157275
돈암제일시장,11290,11290555,127.0158746,37.59189072
영천시장,11410,11410520,126.9612983,37.57045981
동일로173가길,11350,11350595,127.0724389,37.6220437
동일로192길,11350,11350595,127.0755691,37.62581687
동일로242길,11350,11350630,127.058661,37.67488501
이태원로54길,11170,11170685,127.0013691,37.53654357
장문로45길,11170,11170700,127.0004638,37.52870487
청파로47길,11170,11170555,126.96792,37.54454911
서울 서초구 남부터미널역_3,11650,11650510,127.0161916,37.48678
동작구 총신대입구역_2,11650,11650621,126.9830284,37.48591493
양재역_3,11650,11650520,127.0311506,37.48651571
양재역_2,11650,11650651,127.0363617,37.48365803
서울 관악구 신림역_1,11620,11620645,126.9288376,37.48295743
서울 관악구 신림역_2,11620,11620645,126.930805,37.48284146
서울 서초구 남부터미널역_1,11650,11650510,127.0187803,37.48431987
