no,name,gugun,address,lat,lng
1333,석관초등학교 앞,성북구,서울특별시 성북구 돌곶이로22길 21,37.610523,127.059799
1334,석관동주민센터 앞,성북구,서울특별시 성북구 화랑로 296,37.612999,127.06131
1336,성북3교 위,성북구,서울특별시 성북구 보문로 192,37.591251,127.014008
1337,돈암성당 옆,성북구,서울특별시 성북구 인촌로7길 120,37.590382,127.017136
1338,용문2교 옆,성북구,서울특별시 성북구 인촌로7길 24,37.586899,127.020752
1339,삼성전자서비스 성북센터,성북구,서울특별시 성북구 월계로 28,37.610569,127.033508
1340,광운초등학교 앞,성북구,서울특별시 성북구 한천로 693,37.61956,127.053802
1342,성북쉼터 앞,성북구,서울특별시 성북구 성북로21길 32,37.592617,126.997932
1343,한성대7번출구 앞,성북구,서울특별시 성북구 동소문로 11,37.589249,127.007378
1344,아리랑시네센터 앞,성북구,서울특별시 성북구 아리랑로 82,37.600288,127.013702
1346,길음8골어린이공원 옆,성북구,서울특별시 성북구 길음로13길 22,37.608978,127.020248
1347,길음래미안아파트817동 상가 앞,성북구,서울특별시 성북구 길음로 33,37.607105,127.0215
1348,성북제일새마을금고 본점 앞,성북구,서울특별시 성북구 길음로 20,37.604752,127.022758
1349,월계2교 버스정류장 앞,성북구,서울특별시 성북구 한천로101길 18,37.623829,127.050201
1351,안암2교 옆,성북구,서울특별시 성북구 안암로 17,37.579449,127.024193
1352,e 편한세상 보문아파트 내,성북구,서울특별시 성북구 낙산길 255,37.583881,127.017097
1353,금호어울림센터힐 내,성북구,서울특별시 성북구 동소문로34길 73,37.60083,127.023552
1354,고려대학교 2번출구,성북구,서울특별시 성북구 종암로 지하 1,37.590714,127.036194
1355,보문2교,성북구,서울특별시 성북구 보문로30길 29,37.588699,127.018913
1357,북한산보국문역,성북구,서울특별시 성북구 보국문로 91,37.612072,127.008133
1358,정릉도서관 앞,성북구,서울특별시 성북구 보국문로 7-10,37.60479,127.010582
1359,장위뉴타운 꿈에 숲 코오롱 하늘채 앞,성북구,서울특별시 성북구 월계로 172,37.619801,127.045097
1360,정릉역,성북구,서울특별시 성북구 정릉로 272,37.603096,127.013504
1361,홍익중고 입구,성북구,서울특별시 성북구 성북로14가길 23,37.592842,127.002121
1362,보문역6번출구 앞,성북구,보문로 12,37.585098,127.019676
1363,보문4교 인근,성북구,성북구 안암동3가 86-1,37.583752,127.02195
1364,성북동 치안센터 앞,성북구,성북로 25,37.590172,127.004089
1365,선잠단지 앞,성북구,성북로 102,37.593361,126.999092
1366,일신초등학교 옆,성북구,월곡로 74,37.59972,127.040382
1367,길음문화복합미디어센터,성북구,길음로7길 20,37.603512,127.02256
1368,성신여대입구 교차로,성북구,보문로 34길 87,37.59148,127.020103
1369,미아사거리,성북구,성북구 길음동 15-3,37.609131,127.030029
1370,복자사랑 피정의 집,성북구,성북로 132-4,37.59454,126.995209
1372,KEB은행 고대점,성북구,인촌로 113,37.586445,127.031601
1373,성북구보건소 건너편,성북구,화랑로 63,37.602291,127.038979
1375,생명의 전화 종합복지관 앞 교차로,성북구,하월곡동 96-1,37.603909,127.037376
1376,한국과학기술연구원 중문,성북구,서울특별시 성북구 화랑로14길 5,37.600239,127.04538
1377,한국과학기술연구원 북문,성북구,서울특별시 성북구 화랑로14길 5,37.603958,127.045341
1379,길음뉴타운푸르지오아파트 3단지,성북구,성북구 길음동,37.60936,127.018173
1380,월곡역 5번출구 앞,성북구,하월곡동 226-8(도로),37.601086,127.041237
1381,석계역 4번출구 뒤,성북구,성북구 석관동 375-42,37.614784,127.067001
1382,월곡래미안아파트 입구,성북구,성북구 하월곡동 225-5(공),,
1384,성신여대입구역 5번출구,성북구,성북구 동선동 133-2 앞,37.592827,127.016289
1385,성신여대입구역 3번출구 앞,성북구,성북구 동소문동5가 65-16,37.592365,127.016289
1386,동선고가차도 초입,성북구,"성북구 동선동1가 118-2(도로)
 (동선동1가 120-1 건물 옆)",37.594158,127.018967
1388,커핀그루나루,성북구,성북구 동소문동3가 65-3,37.590881,127.011704
1390,석관래미안아트리치,성북구,석관동 323-15앞,37.606461,127.061623
1391,성북청소년센터,성북구,성북구 장위동 135-4,37.617073,127.056244
1392,돈암삼성풍림아파트,성북구,성북구 돈암동 632-6도,37.597099,127.022629
1393,미아 구름다리,성북구,돈암동 51-30,37.597778,127.021507
1394,길음뉴타운 래미안9단지,성북구,성북구 길음동 1286-12,37.602417,127.019714
1395,레미안장위포레카운티(102동),성북구,성북구 장위동 143-1,37.618179,127.051834
1396,레미안장위퍼스트하이(513동),성북구,성북구 장위동 201-6,37.618443,127.051453
1501,"미아역 3번,4번 출구 사이",강북구,서울특별시 강북구 도봉로 196,37.62608,127.026482
1503,이디야 커피 수유역점 앞,강북구,서울특별시 강북구 도봉로 355,37.639278,127.026756
1504,다이소 삼양시장점,강북구,서울특별시 강북구 삼양로 234,37.624157,127.018623
1506,강북문화예술회관,강북구,서울특별시 강북구 삼각산로 85,37.640327,127.013359
1509,서울북부수도사업소,강북구,서울특별시 강북구 한천로 935,37.634377,127.035751
1510,번동주공5단지 관리사무소 앞,강북구,서울특별시 강북구 오현로25마길 27,37.633717,127.035515
1511,번동 금호어울림아파트102동앞,강북구,서울특별시 강북구 오현로31길 85-7,37.631123,127.036034
1512,강북중학교 앞,강북구,서울특별시 강북구 한천로150길 67,37.644737,127.026566
1513,강북구청 뒷편,강북구,서울특별시 강북구 도봉로89길 13,37.639648,127.025124
1514,강북구청 사거리 버스정류소 앞,강북구,서울특별시 강북구 한천로 1009,37.638805,127.028358
1515,송천동 주민센터,강북구,서울특별시 강북구 솔샘로 284,37.618286,127.024048
1516,우이초등학교 후문 옆,강북구,서울특별시 강북구 삼양로99길 33,37.638706,127.015907
1518,SK telecom(수유직영점) 앞,강북구,서울특별시 강북구 삼양로 439,37.643085,127.016167
1519,세븐일레븐 수유장미원점 앞,강북구,서울특별시 강북구 삼양로 474,37.645451,127.015617
1520,성실교회,강북구,서울특별시 강북구 노해로 50,37.639862,127.022789
1522,월드전기조명인테리어(우이동),강북구,서울특별시 도봉구 삼양로 574,37.654472,127.012756
1525,미아동 복합청사,강북구,서울특별시 강북구 솔매로49길 14,37.62714,127.026695
1526,수유동 채선당앞,강북구,서울특별시 강북구 수유동 140,37.641739,127.024628
1527,미아역 1번 출구 뒤,강북구,서울특별시 강북구 미아동 194-1,37.627335,127.026054
1528,삼각산동 주민센터,강북구,서울특별시 미아동 813-8,37.615036,127.020699
1529,미아동 한국전력공사,강북구,서울특별시 미아동 194-1,37.63018,127.02491
1530,광산사거리,강북구,서울특별시 강북구 노해로 87 ,37.643551,127.022346
1531,미아사거리 1번 출구,강북구,서울특별시 강북구 미아동 66-1,37.613956,127.030251
1532,번3동 주민센터 교차로,강북구,서울특별시 강북구 번동 2-2,37.626354,127.047447
1533,"번동 주공3, 4단지 교차로",강북구,서울특별시 강북구 번동 254,37.629917,127.040916
1534,북서울 꿈의 숲 동문,강북구,서울특별시 강북구 번동 105,37.619637,127.044533
1535,효성인텔리안 앞,강북구,서울특별시 수유동 230-7,37.636292,127.023376
1536,번동 두산위브 101동 옆,강북구,서울특별시 번동 386-17,37.636261,127.032173
1537,북한산 우이역,강북구,서울특별시 강북구 삼양로 670,37.663666,127.012428
1538,솔밭공원역,강북구,서울특별시 강북구 삼양로 595,37.656158,127.013138
1539,4.19민주묘지역,강북구,서울특별시 강북구 삼양로 519,37.649673,127.013451
1540,가오리역,강북구,서울특별시 강북구 삼양로 426,37.64167,127.016884
1541,삼양역,강북구,서울특별시 강북구 삼양로 263,37.62653,127.018059
1542,삼양사거리역,강북구,서울특별시 강북구 삼양로 197,37.621552,127.02037
1543,수유1동 주민센터,강북구,서울특별시 강북구 삼양로 299,37.630188,127.017738
1545,솔샘역 2번 출구,강북구,서울특별시 강북구 솔샘로 195,37.62038,127.01368
1546,송천동우체국,강북구,강북구 미아동 861-1,37.615459,127.029701
1547,꿈의숲 롯데캐슬,강북구,강북구 미아동 1-46,37.618641,127.03624
1548,북서울 꿈의숲 서문,강북구,강북구 번동 123,37.622688,127.037811
1550,삼각산아이원아파트(105동 옆),강북구,강북구 삼양로 19길 113,37.615223,127.018509
1551,4.19탑 앞,강북구,수유동 567-69,37.646862,127.008812
1552,강북구청사거리(던킨도너츠 앞),강북구,강북구 번동 418-1,37.639202,127.027237
1553,예수그리스도후기성도교회 앞,강북구,강북구 번동 433-1,37.635204,127.033966
1554,번동사거리,강북구,강북구 번동 430-76,37.635391,127.034554
1557,신창교,강북구,강북구 번동 612-3,37.632381,127.039307
1558,강북문화정보도서관,강북구,강북구 번동 139-5,37.625526,127.037323
1560,도봉세무서 앞,강북구,강북구 도봉로 117,37.619808,127.028526
1564,4.19민주묘지역 1번출구,강북구,우이동72-229,37.649597,127.013847
1565,대한병원앞,강북구,수유동45-7,37.635612,127.022995
1568,4.19민주묘지 입구사거리,강북구,강북구 삼양료 504,37.647934,127.014572
1569,수유역2번출구,강북구,강북구 수유동,37.63797,127.025902
1571,북서울 꿈의숲 입구,강북구,번3동 139-4,,
1572,우이산 입구,강북구,우이동 207-14,,
1573,현대성우아파트 옆,강북구,미아동 670-33,,
1574,송중초등학교 옆,강북구,미아동 98-42,,
3703,신성교회 앞,강북구,서울 강북구 미아동 458-7도,,
3707,드래곤타워 앞,강북구,서울 강북구 번동 386-16도,,
3711,월계2교 교차로,강북구,서울 강북구 번동 259도,,
3714,송천센트레빌,강북구,서울 강북구 미아동 461-4도,,
1702,녹천역 1번출구 앞,도봉구,서울특별시 도봉구 덕릉로 376,37.646172,127.05056
1703,도봉산광역환승센터앞,도봉구,서울특별시 도봉구 도봉로 955,37.68972,127.045197
1705,도봉구청 정문앞,도봉구,서울특별시 도봉구 마들로 656,37.669224,127.046516
1706,기업은행 앞,도봉구,서울특별시 도봉구 도봉로 683,37.665665,127.042671
1707,도봉구민회관,도봉구,서울특별시 도봉구 도봉로 552,37.654461,127.038513
1708,보건소사거리(다비치안경창동점),도봉구,서울특별시 도봉구 해등로 150,37.65683,127.039848
1709,쌍문역4번출구 주변,도봉구,서울특별시 도봉구 도봉로 지하 486-1,37.650127,127.035347
1713,쌍문동 이안아파트 앞,도봉구,도봉구 쌍문동 315-488,,
1714,도봉문화정보도서관 삼거리,도봉구,서울특별시 도봉구 덕릉로 315,37.64463,127.044609
1715,서울특별시교육청도봉도서관,도봉구,서울특별시 도봉구 삼양로556,37.653179,127.012787
1716,하나로마트 창동점,도봉구,서울특별시 도봉구 마들로11길 20,37.654202,127.050728
1717,시립창동운동장 입구,도봉구,서울특별시 도봉구 창동 1-24,37.655708,127.050102
1719,신도봉사거리 버스정류장,도봉구,서울특별시  도봉구 도봉로 771,37.673283,127.043991
1720,도봉구청 옆(중랑천변),도봉구,서울특별시 도봉구 마들로 656,37.668671,127.047981
1721,창동역 2번출구,도봉구,서울특별시 창동 74-2 ,37.653015,127.046997
1722,창동청소년수련관,도봉구,서울특별시 도봉구 노해로69길 132,37.657799,127.050049
1723,방학동학마을도서관,도봉구,서울특별시 도봉구 시루봉로 128,37.662079,127.027718
1725,창1동주민센터,도봉구,서울특별시 도봉구 해등로 46,37.647503,127.043312
1726,삼익세라믹아파트교차로,도봉구,서울특별시 도봉구 해등로 189,37.658588,127.03521
1727,서울도봉초등학교인근,도봉구,서울특별시 도봉구 도봉로173길 96,37.678677,127.040764
1728,서울북부지방법원,도봉구,도봉구 도봉동 626-154,37.677666,127.046242
1729,파리바게트앞,도봉구,도봉구 도봉동 637-103,37.68401,127.045792
1730,도봉산역 교차로 앞,도봉구,도봉구 도봉동 637-2,37.687592,127.045502
1731,도봉고등학교 맞은편,도봉구,도봉구 도봉동 282-275,37.6875,127.042557
1732,우리은행 앞,도봉구,도봉구 방학동726-40,37.667599,127.042999
1733,방학사거리 (봄마당 앞),도봉구,도봉구 방학동 726-149,37.662979,127.041939
1734,쌍문현대1차아파트 108동 앞,도봉구,도봉구 쌍문동 59-1,37.65815,127.032669
1735,"도봉역 1,2번 출구사이 건너편",도봉구,도봉구 도봉동 637-107,37.679119,127.044983
1736,버스정류장 앞,도봉구,도봉구 창동 703-2,37.652241,127.037064
1737,하나은행 (창동점),도봉구,도봉구 창동 703-18,37.639702,127.038834
1738,창동주공17단지 상가앞,도봉구,도봉구 창동 35-1,37.646309,127.052742
1741,제일강산수산입구,도봉구,도봉구 창동 703-9,37.645199,127.032982
1742,북한산 코오롱 하늘채,도봉구,도봉구 쌍문동 416-13,37.648891,127.023018
1743,창동19단지아파트 관리사무소앞,도봉구,서울시 도봉구 창4동33번지,37.650391,127.052193
1744,KT방학지사 앞,도봉구,도봉구 방학동 726-92,37.665272,127.043144
1746, 다이소방학점 앞,도봉구, 도봉구 방학동 726-65,37.666233,127.04332
1748, 피자헛 앞(도봉병원 옆),도봉구, 도봉구 방학동 726-17,37.668983,127.043762
1749, ESA아파트 상가 앞,도봉구, 도봉구 방학동 726-73,37.666271,127.04599
1750, 창포원 남쪽 입구,도봉구, 도봉구 도봉동 22-25,37.688267,127.048897
1751, 창원초등학교 교차로,도봉구, 도봉구 창동 315,37.652123,127.041702
1752, 창동 주공 4단지 입구 옆,도봉구, 도봉구 창동 34,37.645481,127.048576
1754, 창동시장입구 사거리,도봉구, 도봉구 쌍문동 83-7,37.646896,127.033432
1756,서울북부광역등기국,도봉구,서울시 도봉구 노해로 325,37.651447,127.044708
1757,솔밭공원역 1번출구 앞,도봉구,삼양로590,37.655685,127.013382
1758,북서울교회 버스정류소 앞,도봉구,삼양로606,37.65728,127.013756
1759,서울북부지방법원 앞,도봉구,마들로749,37.677219,127.048637
1761,방학중학교 앞,도봉구,시루봉로188,37.665623,127.03109
1762,북한산 한신휴플러스APT앞,도봉구,도봉로136가길73,37.655338,127.042419
1765,쌍문역 1번 출구(양산부인과 빌딩),도봉구,도봉로496,37.64967,127.035614
1767,태양중앙교회 앞,도봉구,방학로172,37.66251,127.033279
1768,신동아타워 버스정류소,도봉구,방학로210,37.662052,127.028755
1770,도봉한신아파트 주변,도봉구,도봉구 도봉동 646-1,,
1771,성원APT버스정류소,도봉구,시루봉로6길86,37.657967,127.03009
1772,시립도봉노인복지관 버스정류소,도봉구,해등로190,37.658051,127.035759
1774,반석교회(쌍문동),도봉구,노해로239,37.651348,127.034729
1775,신원리베르텔 앞,도봉구,노해로341(연안식당 창동점 앞),37.651287,127.045548
4076,진영상운 앞 중랑천 변,도봉구,도봉구 마들로14길 25-9,,
1601,석계역 문화광장 내 자전거 보관소,노원구,서울특별시 노원구 화랑로 331,37.615299,127.064468
1602,광운대역 앞,노원구,서울특별시 노원구 석계로 98-2,37.622662,127.061897
1605,헬스케어,노원구,서울특별시 노원구 월계로 378,37.631622,127.061615
1606,태릉입구역 3번출구,노원구,서울특별시 노원구 동일로 지하 992-1,37.619171,127.074928
1608,공릉역 1번 출구 앞,노원구,서울특별시 노원구 동일로 지하 1074,37.626614,127.072754
1610,화랑대역 2번출구 앞,노원구,서울특별시 노원구 화랑로 지하 510,37.620369,127.083641
1611,과기대 입구(우),노원구,서울특별시 노원구 공릉로 232,37.62994,127.076553
1616,하계2동 공항버스정류장 옆,노원구,서울특별시 노원구 동일로 지하 1196,37.635109,127.068329
1617,하계동 중평어린이공원 앞,노원구,서울특별시 노원구 섬밭로 241,37.63715,127.063271
1619,중계동 하나프라자빌딩 앞(중1-1),노원구,서울특별시 노원구 한글비석로 235,37.649021,127.076408
1620,중계동 노원구민체육센터 옆(중1-2),노원구,서울특별시 노원구 노원로22길 1,37.648209,127.070221
1625,상계역(4번출구),노원구,서울특별시 노원구 상계로 182,37.66,127.072968
1627,수락산역 4번출구,노원구,서울특별시 노원구 동일로 지하 1662,37.676941,127.055099
1628,노일초등학교 앞,노원구,서울특별시 노원구 동일로 1652,37.673618,127.055252
1630,수연빌딩 앞,노원구,서울특별시 노원구 동일로 지하 1662,37.67625,127.055504
1634,당고개공원 대여소,노원구,서울특별시 노원구 상계로 283,37.669079,127.077591
1635,상계3.4동 주민센터 대여소,노원구,서울특별시 노원구 덕릉로131길 8,37.67271,127.08316
1636,백병원 사거리 농협은행 앞,노원구,서울특별시 노원구 동일로 1351,37.649212,127.061768
1637,KT 노원점 건물 앞,노원구,서울특별시 노원구 노해로 489,37.654701,127.0634
1639,희성오피앙,노원구,서울특별시 노원구 동일로 1701,37.680313,127.055069
1640,한내근린공원 북측,노원구,서울특별시 노원구 마들로 86,37.623863,127.068489
1641,한내근린공원 남측,노원구,서울특별시 노원구 마들로 86,37.621555,127.069511
1642,서울여대 남문,노원구,서울특별시 노원구 화랑로51길 38,37.625435,127.088493
1643,태릉입구역 8번출구,노원구,서울특별시 노원구 공릉동 687-6,37.617367,127.075211
1646,삼육대 입구,노원구,서울특별시 노원구 공릉동 26-43,37.638489,127.107903
1650,중계근린공원내,노원구,서울특별시 노원구 중계동 506-3,37.63958,127.065102
1651,맥도날드 상계점 앞,노원구,서울특별시 노원구 상계동 1118-9,37.672375,127.055992
1652,파르코 앞,노원구,서울특별시 노원구 상계동 1263,37.68,127.05558
1653,노원역1번출구,노원구,서울특별시 노원구 상계동 335-4,37.6562,127.063622
1654,당고개입구 오거리,노원구,서울특별시 노원구 상계동 172-2,37.663792,127.075447
1655,공릉1단지아파트,노원구,서울특별시 동일로 1127,37.631111,127.07016
1656,중앙하이츠 아파트 입구,노원구,서울특별시 노원구 노원로 428,37.654999,127.067436
1657,노원구청,노원구,서울특별시 노원구 노해로 437 ,37.654049,127.057327
1659,중계동 을지중학교,노원구,서울특별시 노원구 중계동 370,37.65033,127.071602
1660,서울시립과학관,노원구,서울특별시 노원구 하계동 266,37.642071,127.076622
1661,당현천근린공원,노원구,서울특별시 노원구 동일로 1342,37.649639,127.065605
1662,노원역7번출구,노원구,서울특별시 노원구 노해로 467,37.654114,127.059151
1663,동해문화예술관앞,노원구,서울특별시 노원구 화랑로 429,37.619381,127.057854
1664,노해근린공원내,노원구,서울특별시 노원구 노원로22길 1,37.649361,127.070442
1665,양지근린공원앞,노원구,서울특별시 노원구 한글비석로 227,37.647335,127.076424
1666,노원소방서인근,노원구,서울특별시 노원구 노원로26길 111,37.655781,127.071777
1667,중계중학교,노원구,서울특별시 노원구 덕릉로76길 23,37.654499,127.074387
1668,중계역 6번출구,노원구,서울특별시 노원구 동일로 지하 1308-1,37.645508,127.063255
1669,중계역 3번출구,노원구,서울특별시 노원구 동일로 지하 1308-1,37.643757,127.064987
1670,노원경찰서교차로,노원구,서울특별시 노원구 노원로 283,37.64341,127.071838
1671,인덕대학교,노원구,서울특별시 노원구 초안산로 12,37.629349,127.054825
1672,상계동수락리버시티,노원구,서울특별시 노원구 누원로 18,37.688599,127.053406
1673,노원역 5번출구,노원구,서울특별시 노원구 동일로 1404,37.653976,127.060974
1674,서울북부고용센터앞,노원구,서울특별시 노원구 노해로 450,37.653549,127.058083
1675,월계문화체육센터,노원구,서울특별시 노원구 월계로 280,37.626942,127.05513
1677,육군사관학교 앞,노원구,서울특별시 노원구 화랑로 570,37.623165,127.0905
1678,성서대학교 밀알관,노원구,서울특별시 노원구 동일로214길 32,37.648438,127.064445
1679,삼육대 도서관,노원구,서울특별시 노원구 화랑로 815,37.64283,127.106667
1680,삼육대 제3과학관,노원구,서울특별시 노원구 화랑로 653,37.642654,127.108383
1681,현대6차 아파트,노원구,서울특별시 노원구 중계로8길 20,37.645802,127.08226
1682,중계종합사회복지관 교차로,노원구,서울특별시 노원구 덕릉로 662,37.656799,127.077606
1683,노원문화예술회관,노원구,중계동 391-1 ,37.650459,127.080887
1684,태릉입구역 5번출구,노원구,동일로 986앞,37.61832,127.07563
1685,불암고등학교 앞 횡단보도,노원구,중계로 155,37.64819,127.080482
1686,온수골사거리(스타벅스앞),노원구,노원구 동일로227길 85,37.66114,127.058052
1688,마들역 7번출구,노원구,노원구 동일로 1530-1,37.665661,127.057297
1689,마들역 3번출구,노원구,노원구 상계동 650,37.665249,127.057892
1690,도봉운전면허시험장,노원구,노원구 상계동 694-1,37.65773,127.059311
1691,노원정보도서관,노원구,노원구 상계동 433-4,37.660709,127.065331
1692,온곡초교 교차로,노원구,노원구 상계동 456-23,37.664188,127.06601
1693,원자력 병원,노원구,노원구 노원로 75,37.628189,127.082108
1695,월계미륭아파트 정문,노원구,노원구 월계동 14 ,37.623417,127.066933
1696,수락리버시티4단지,노원구,상계동 1195-1 ,37.686451,127.052834
1697,상계주공2단지 219동,노원구,상계동 740 ,37.650249,127.057152
1700,상계보람아파트 202동 ,노원구,상계동 456-23  ,37.665215,127.066139
2901,공릉동풍림아파트 101동,노원구,노원구 섬밭로 139,37.630001,127.065682
2902,공릉풍림아파트 108동,노원구,노원구 섬밭로 139,37.62862,127.06691
2903,월계초안아파트 1단지,노원구,노원구 덕릉로60길 185,37.633259,127.0439
2904,중계3차청구아파트,노원구,노원구 중계로 225,37.650505,127.073982
2905,중계주공6단지,노원구,노원구 한글비석로8길 41,37.648163,127.078987
2907, 월계중학교,노원구, 서울특별시 노원구 월계로45가길 54,37.630749,127.053108
2908, 광운대학교 중앙도서관,노원구, 서울 노원구 광운로 20,37.620003,127.058563
2909, 석계역 3번 출구,노원구, 서울 노원구 월계동,37.615459,127.067452
2910,도깨비시장,노원구, 노원구 동일로 1028,37.622093,127.074425
2911,상계역중앙시장,노원구, 서울 노원구 상계로27길 20,37.659233,127.072098
2912,대진고등학교,노원구, 서울 노원구 공릉로62가길 47,37.638191,127.073731
2913,상계8동 주민센터,노원구,서울시 노원구 동일로227길 85,37.666996,127.051529
2914,서울과학기술대학교(미래관),노원구,노원구 공릉동 172 ,37.628925,127.081429
2915,서울과학기술대학교(어학교육원),노원구,노원구 공릉동 172 ,37.635109,127.076599
2917,신창중학교 후문 맞은편 버스정류장,노원구,서울 노원구 월계로45길 92,37.628071,127.046921
2919,등나무 근린공원(시립북서울미술관 앞) ,노원구,노원구 중계동 508,37.639996,127.066574
2920,상계중학교(당현2교사거리),노원구,노원구 노원로 398 ,37.651035,127.06871
2921,중계역 2번출구,노원구,노원구 동일로 1308-1,37.645489,127.064583
900,은평예술회관,은평구,서울특별시 은평구 녹번동 85-4,37.603943,126.927696
901,응암1동사무소,은평구,서울특별시 은평구 응암동 84-14,37.600975,126.926956
902,진관동 은빛초등학교,은평구,서울특별시 은평구 진관동 45-21,37.643108,126.918221
903,은평뉴타운 아이파크,은평구,서울특별시 은평구 진관동 13-20,37.645866,126.927391
904,은평뉴타운 푸르지오,은평구,서울특별시 은평구 진관동 5-8,37.648674,126.930702
905,구파발역 2번출구,은평구,서울특별시 은평구 진관동 86-31,37.636234,126.918999
906,연신내역 5번출구150M 아래,은평구,서울특별시 은평구 대조동 207-8,37.61721,126.919579
907,CJ 드림시티,은평구,서울특별시 은평구 역촌동 43-11,37.599491,126.916862
908,구산역 4번출구,은평구,서울특별시 은평구 갈현동 536-8,37.613186,126.917351
909,백련산 힐스테이트 3차,은평구,서울특별시 은평구 응암동 761-9,37.586994,126.922882
911,은평평화공원(역촌역4번출구),은평구,서울특별시 은평구 녹번동 153-31,37.605583,126.922935
912,응암오거리,은평구,서울특별시 은평구 응암동 604-5,37.589661,126.916946
913,이마트 은평점,은평구,서울특별시 은평구 응암동 90-15,37.6007,126.920128
914,새절역 2번출구,은평구,서울특별시 은평구 응암동 610-3,37.590797,126.913651
915,증산역 4번출구,은평구,서울특별시 은평구 증산동 199-8,37.584381,126.909897
916,평생학습관 앞,은평구,서울특별시 은평구 역촌동 15-40,37.607849,126.921326
917,녹번역 4번출구,은평구,서울특별시 은평구 녹번동 55,37.601299,126.935349
919,서울혁신파크,은평구,서울특별시 은평구 녹번동 15-2,37.607948,126.932503
921,신도고등학교,은평구,서울특별시 은평구 진관동 242-14,37.630016,126.919029
922,연신내역 4번출구,은평구,서울특별시 은평구 대조동 227-2,37.617802,126.921967
923,국민은행 연서지점,은평구,서울특별시 은평구 불광동 355,37.620949,126.925636
924,메뚜기다리,은평구,서울특별시 은평구 진관동 161-9,37.628517,126.929581
925,불광역 2번출구,은평구,서울특별시 은평구 불광동 285-43,37.609566,126.930977
927,연신내역 3번출구 인근,은평구,서울특별시 은평구 불광동 304-5,37.617855,126.922523
928,은평역사한옥박물관,은평구,서울특별시 은평구 진관동 133-29,37.641315,126.938042
930,구 서부경찰서 건너편,은평구,서울특별시 은평구 역촌동 41-7,37.601662,126.920303
931,역촌파출소,은평구,서울특별시 은평구 역촌동 45-34,37.604736,126.915337
932,예일여중,은평구,서울특별시 은평구 연서로 117,37.610004,126.916397
933,LG서비스 역촌점,은평구,서울특별시 은평구 서오릉로 163,37.612484,126.914879
934,신사동 성당,은평구,서울특별시 은평구 신사동 41-3,37.597141,126.909599
937,상림마을 롯데캐슬2단지 옆,은평구,서울특별시 은평구 진관동 30-23,37.645851,126.923798
938,금암 문화공원,은평구,서울특별시 진관동 44-28 ,37.644684,126.918457
939,은평구청 교차로,은평구,서울특별시 응암동 82-31,37.6017,126.927422
941,은평뉴타운 도서관,은평구,서울특별시 진관동 141-27,37.637222,126.933304
942,상림마을 생태공원,은평구,서울특별시 진관동 16-4,37.644081,126.929283
943,은평구청 보건소,은평구,서울특별시 녹번동 84,37.602402,126.92865
945,기자촌 사거리,은평구,서울특별시 은평구 진관동 149-17,37.63414,126.932343
946,독바위역,은평구,서울특별시 은평구 불광로 129,37.618439,126.932884
947,연신내 선일하이츠빌 정류소,은평구,서울특별시 불광동 484-165,37.622669,126.919991
948,디지털미디어 시티역 4번출구,은평구,서울특별시 증산동 239,37.577202,126.902351
949,연신내역 1번 출구,은평구,서울특별시 불광동 487-2,37.619781,126.920807
950,구산역 2번 출구,은평구,서울특별시 역촌동 1-57,37.610779,126.917351
952,서울연신중학교,은평구,서울특별시 불광동 400-4번지,37.62265,126.925247
953,서울연신초등학교,은평구,서울특별시 불광동 73-1번지 ,37.625778,126.928818
954,은평뉴타운구파발9단지,은평구,서울특별시 은평구 진관3로 77,37.642609,126.921478
956,응암시장교차로,은평구,서울특별시 은평구 응암로 248,37.594376,126.918159
958,신한은행 응암동 지점 앞,은평구,응암동 98-69,37.600361,126.922813
959,구파발10단지 인근,은평구,진관동 72-23,37.643661,126.914558
960,구파발역 환승센터,은평구,진관동 67-26,37.638252,126.919456
961,불광역 9번 출구,은평구,불광동 281-109,37.61097,126.92981
962,은평뉴타운 힐데스하임,은평구,진관동 70-4,37.639259,126.918907
963,대호프라자아파트,은평구,은평구 불광동 242-61 ,37.614429,126.932579
964,북한산힐스테이트 7차아파트,은평구,은평구 불광동 643-4,37.616112,126.925041
965,서울특별시 은평병원,은평구,은평구 응암동 232-3,37.593479,126.923187
966,서울혁신파크1,은평구, 은평구 녹번동 5,37.609032,126.934677
967,서울혁신파크2,은평구,은평구 녹번동 5,37.60891,126.932419
968,은평뉴타운 상림마을 13단지,은평구,은평구 진관4로 48-50,37.64209,126.929413
969,은평 지웰테라스,은평구,은평구 진관4로 78-38,37.64386,126.931877
971,역촌 센트레빌 아파트,은평구,은평구 역촌동 221,37.602329,126.906548
972,수색역,은평구,수색로 261,37.58218,126.894943
973,제각말푸르지오 5-1단지 아파트,은평구, 은평구 진관동 144-7 ,37.637348,126.935844
974,연신초등학교옆 마을마당,은평구,불광동69,37.62672,126.929016
975,백련산 힐스테이트상가앞,은평구,응암동백련산로38상가앞,37.590363,126.923012
976,진관고등학교앞,은평구,진관4로26,37.643509,126.924103
977,신도중학교앞,은평구,진관1로77-30,37.633102,126.931503
978,녹번 힐스테이트상가앞,은평구,통일로610,37.601009,126.935928
979,원풍빌라앞,은평구,은평터널로143,37.591862,126.906082
982,유니클로 은평점앞,은평구,서오릉로32,37.604126,126.925087
984,상신초등학교앞 버스정류장,은평구,가좌로316,37.59581,126.910263
