num,city,code,dongcode,gugun,dong,lat,lng
2888,경기도,4148032025,41480,파주시,탄현면,,
2889,경기도,4148032026,41480,파주시,탄현면,,
2890,경기도,4148032027,41480,파주시,탄현면,,
2891,경기도,4148032028,41480,파주시,탄현면,,
2892,경기도,4148032029,41480,파주시,탄현면,,
2893,경기도,4148032030,41480,파주시,탄현면,,
2894,경기도,4148032031,41480,파주시,탄현면,,
2895,경기도,4148035000,41480,파주시,광탄면,,
2896,경기도,4148035021,41480,파주시,광탄면,,
2897,경기도,4148035022,41480,파주시,광탄면,,
2898,경기도,4148035023,41480,파주시,광탄면,,
2899,경기도,4148035024,41480,파주시,광탄면,,
2900,경기도,4148035025,41480,파주시,광탄면,,
2901,경기도,4148035026,41480,파주시,광탄면,,
2902,경기도,4148035027,41480,파주시,광탄면,,
2903,경기도,4148035028,41480,파주시,광탄면,,
2904,경기도,4148035029,41480,파주시,광탄면,,
2905,경기도,4148036000,41480,파주시,파평면,,
2906,경기도,4148036021,41480,파주시,파평면,,
2907,경기도,4148036022,41480,파주시,파평면,,
2908,경기도,4148036023,41480,파주시,파평면,,
2909,경기도,4148036024,41480,파주시,파평면,,
2910,경기도,4148036026,41480,파주시,파평면,,
2911,경기도,4148036027,41480,파주시,파평면,,
2912,경기도,4148036028,41480,파주시,파평면,,
2913,경기도,4148037000,41480,파주시,적성면,,
2914,경기도,4148037021,41480,파주시,적성면,,
2915,경기도,4148037022,41480,파주시,적성면,,
2916,경기도,4148037023,41480,파주시,적성면,,
2917,경기도,4148037024,41480,파주시,적성면,,
2918,경기도,4148037025,41480,파주시,적성면,,
2919,경기도,4148037026,41480,파주시,적성면,,
2920,경기도,4148037027,41480,파주시,적성면,,
2921,경기도,4148037028,41480,파주시,적성면,,
2922,경기도,4148037029,41480,파주시,적성면,,
2923,경기도,4148037030,41480,파주시,적성면,,
2924,경기도,4148037031,41480,파주시,적성면,,
2925,경기도,4148037032,41480,파주시,적성면,,
2926,경기도,4148037033,41480,파주시,적성면,,
2927,경기도,4148037034,41480,파주시,적성면,,
2928,경기도,4148037035,41480,파주시,적성면,,
2929,경기도,4148037036,41480,파주시,적성면,,
2930,경기도,4148038000,41480,파주시,군내면,,
2931,경기도,4148038021,41480,파주시,군내면,,
2932,경기도,4148038022,41480,파주시,군내면,,
2933,경기도,4148038023,41480,파주시,군내면,,
2934,경기도,4148038024,41480,파주시,군내면,,
2935,경기도,4148038025,41480,파주시,군내면,,
2936,경기도,4148038026,41480,파주시,군내면,,
2937,경기도,4148038027,41480,파주시,군내면,,
2938,경기도,4148039000,41480,파주시,장단면,,
2939,경기도,4148039021,41480,파주시,장단면,,
2940,경기도,4148039022,41480,파주시,장단면,,
2941,경기도,4148039023,41480,파주시,장단면,,
2942,경기도,4148039024,41480,파주시,장단면,,
2943,경기도,4148039025,41480,파주시,장단면,,
2944,경기도,4148039026,41480,파주시,장단면,,
2945,경기도,4148039027,41480,파주시,장단면,,
2946,경기도,4148039028,41480,파주시,장단면,,
2947,경기도,4148040000,41480,파주시,진동면,,
2948,경기도,4148040021,41480,파주시,진동면,,
2949,경기도,4148040022,41480,파주시,진동면,,
2950,경기도,4148040023,41480,파주시,진동면,,
2951,경기도,4148040024,41480,파주시,진동면,,
2952,경기도,4148040025,41480,파주시,진동면,,
2953,경기도,4148041000,41480,파주시,진서면,,
2954,경기도,4148041022,41480,파주시,진서면,,
2955,경기도,4148041023,41480,파주시,진서면,,
2957,경기도,4150010100,41500,이천시,창전동,,
2958,경기도,4150010200,41500,이천시,관고동,,
2959,경기도,4150010300,41500,이천시,중리동,,
2960,경기도,4150010400,41500,이천시,증일동,,
2961,경기도,4150010500,41500,이천시,율현동,,
2962,경기도,4150010600,41500,이천시,진리동,,
2963,경기도,4150010700,41500,이천시,안흥동,,
2964,경기도,4150010800,41500,이천시,갈산동,,
2965,경기도,4150010900,41500,이천시,증포동,,
2966,경기도,4150011000,41500,이천시,송정동,,
2967,경기도,4150011100,41500,이천시,사음동,,
2968,경기도,4150011200,41500,이천시,단월동,,
2969,경기도,4150011300,41500,이천시,대포동,,
2970,경기도,4150011400,41500,이천시,고담동,,
2971,경기도,4150011500,41500,이천시,장록동,,
2972,경기도,4150025000,41500,이천시,장호원읍,,
2973,경기도,4150025021,41500,이천시,장호원읍,,
2974,경기도,4150025022,41500,이천시,장호원읍,,
2975,경기도,4150025023,41500,이천시,장호원읍,,
2976,경기도,4150025024,41500,이천시,장호원읍,,
2977,경기도,4150025025,41500,이천시,장호원읍,,
2978,경기도,4150025026,41500,이천시,장호원읍,,
2979,경기도,4150025027,41500,이천시,장호원읍,,
2980,경기도,4150025028,41500,이천시,장호원읍,,
2981,경기도,4150025029,41500,이천시,장호원읍,,
2982,경기도,4150025030,41500,이천시,장호원읍,,
2983,경기도,4150025031,41500,이천시,장호원읍,,
2984,경기도,4150025032,41500,이천시,장호원읍,,
2985,경기도,4150025033,41500,이천시,장호원읍,,
2986,경기도,4150025300,41500,이천시,부발읍,,
2987,경기도,4150025321,41500,이천시,부발읍,,
2988,경기도,4150025322,41500,이천시,부발읍,,
2989,경기도,4150025323,41500,이천시,부발읍,,
2990,경기도,4150025324,41500,이천시,부발읍,,
2991,경기도,4150025325,41500,이천시,부발읍,,
2992,경기도,4150025326,41500,이천시,부발읍,,
2993,경기도,4150025327,41500,이천시,부발읍,,
2994,경기도,4150025328,41500,이천시,부발읍,,
2995,경기도,4150025329,41500,이천시,부발읍,,
2996,경기도,4150025330,41500,이천시,부발읍,,
2997,경기도,4150025331,41500,이천시,부발읍,,
2998,경기도,4150025332,41500,이천시,부발읍,,
2999,경기도,4150025333,41500,이천시,부발읍,,
3000,경기도,4150025334,41500,이천시,부발읍,,
3001,경기도,4150031000,41500,이천시,신둔면,,
3002,경기도,4150031021,41500,이천시,신둔면,,
3003,경기도,4150031022,41500,이천시,신둔면,,
3004,경기도,4150031023,41500,이천시,신둔면,,
3005,경기도,4150031024,41500,이천시,신둔면,,
3006,경기도,4150031025,41500,이천시,신둔면,,
3007,경기도,4150031026,41500,이천시,신둔면,,
3008,경기도,4150031027,41500,이천시,신둔면,,
3009,경기도,4150031028,41500,이천시,신둔면,,
3010,경기도,4150031029,41500,이천시,신둔면,,
3011,경기도,4150031030,41500,이천시,신둔면,,
3012,경기도,4150031031,41500,이천시,신둔면,,
3013,경기도,4150031032,41500,이천시,신둔면,,
3014,경기도,4150031033,41500,이천시,신둔면,,
3015,경기도,4150032000,41500,이천시,백사면,,
3016,경기도,4150032021,41500,이천시,백사면,,
3017,경기도,4150032022,41500,이천시,백사면,,
3018,경기도,4150032023,41500,이천시,백사면,,
3019,경기도,4150032024,41500,이천시,백사면,,
3020,경기도,4150032025,41500,이천시,백사면,,
3021,경기도,4150032026,41500,이천시,백사면,,
3022,경기도,4150032027,41500,이천시,백사면,,
3023,경기도,4150032028,41500,이천시,백사면,,
3024,경기도,4150032029,41500,이천시,백사면,,
3025,경기도,4150032030,41500,이천시,백사면,,
3026,경기도,4150032031,41500,이천시,백사면,,
3027,경기도,4150032032,41500,이천시,백사면,,
3028,경기도,4150033000,41500,이천시,호법면,,
3029,경기도,4150033021,41500,이천시,호법면,,
3030,경기도,4150033022,41500,이천시,호법면,,
3031,경기도,4150033023,41500,이천시,호법면,,
3032,경기도,4150033024,41500,이천시,호법면,,
3033,경기도,4150033025,41500,이천시,호법면,,
3034,경기도,4150033026,41500,이천시,호법면,,
3035,경기도,4150033027,41500,이천시,호법면,,
3036,경기도,4150033028,41500,이천시,호법면,,
3037,경기도,4150033029,41500,이천시,호법면,,
3038,경기도,4150034000,41500,이천시,마장면,,
3039,경기도,4150034021,41500,이천시,마장면,,
3040,경기도,4150034022,41500,이천시,마장면,,
3041,경기도,4150034023,41500,이천시,마장면,,
3042,경기도,4150034024,41500,이천시,마장면,,
3043,경기도,4150034025,41500,이천시,마장면,,
3044,경기도,4150034026,41500,이천시,마장면,,
3045,경기도,4150034027,41500,이천시,마장면,,
3046,경기도,4150034028,41500,이천시,마장면,,
3047,경기도,4150034029,41500,이천시,마장면,,
3048,경기도,4150034030,41500,이천시,마장면,,
3049,경기도,4150034031,41500,이천시,마장면,,
3050,경기도,4150034032,41500,이천시,마장면,,
3051,경기도,4150034033,41500,이천시,마장면,,
3052,경기도,4150035000,41500,이천시,대월면,,
3053,경기도,4150035025,41500,이천시,대월면,,
3054,경기도,4150035026,41500,이천시,대월면,,
3055,경기도,4150035027,41500,이천시,대월면,,
3056,경기도,4150035028,41500,이천시,대월면,,
3057,경기도,4150035029,41500,이천시,대월면,,
3058,경기도,4150035030,41500,이천시,대월면,,
3059,경기도,4150035031,41500,이천시,대월면,,
3060,경기도,4150035032,41500,이천시,대월면,,
3061,경기도,4150035033,41500,이천시,대월면,,
3062,경기도,4150035034,41500,이천시,대월면,,
3063,경기도,4150036000,41500,이천시,모가면,,
3064,경기도,4150036021,41500,이천시,모가면,,
3065,경기도,4150036022,41500,이천시,모가면,,
3066,경기도,4150036023,41500,이천시,모가면,,
3067,경기도,4150036024,41500,이천시,모가면,,
3068,경기도,4150036025,41500,이천시,모가면,,
3069,경기도,4150036026,41500,이천시,모가면,,
3070,경기도,4150036027,41500,이천시,모가면,,
3071,경기도,4150036028,41500,이천시,모가면,,
3072,경기도,4150036029,41500,이천시,모가면,,
3073,경기도,4150036030,41500,이천시,모가면,,
3074,경기도,4150036031,41500,이천시,모가면,,
3075,경기도,4150037000,41500,이천시,설성면,,
3076,경기도,4150037021,41500,이천시,설성면,,
3077,경기도,4150037022,41500,이천시,설성면,,
3078,경기도,4150037023,41500,이천시,설성면,,
3079,경기도,4150037024,41500,이천시,설성면,,
3080,경기도,4150037025,41500,이천시,설성면,,
3081,경기도,4150037026,41500,이천시,설성면,,
3082,경기도,4150037027,41500,이천시,설성면,,
3083,경기도,4150037028,41500,이천시,설성면,,
3084,경기도,4150037029,41500,이천시,설성면,,
3085,경기도,4150037030,41500,이천시,설성면,,
3086,경기도,4150037031,41500,이천시,설성면,,
3087,경기도,4150037032,41500,이천시,설성면,,
3088,경기도,4150038000,41500,이천시,율면,,
3089,경기도,4150038021,41500,이천시,율면,,
3090,경기도,4150038022,41500,이천시,율면,,
3091,경기도,4150038023,41500,이천시,율면,,
3092,경기도,4150038024,41500,이천시,율면,,
3093,경기도,4150038025,41500,이천시,율면,,
3094,경기도,4150038026,41500,이천시,율면,,
3095,경기도,4150038027,41500,이천시,율면,,
3096,경기도,4150038028,41500,이천시,율면,,
3097,경기도,4150038029,41500,이천시,율면,,
3098,경기도,4150038030,41500,이천시,율면,,
3100,경기도,4155010100,41550,안성시,봉산동,,
3101,경기도,4155010200,41550,안성시,숭인동,,
3102,경기도,4155010300,41550,안성시,영동,,
3103,경기도,4155010400,41550,안성시,봉남동,,
3104,경기도,4155010500,41550,안성시,구포동,,
3105,경기도,4155010600,41550,안성시,동본동,,
3106,경기도,4155010700,41550,안성시,명륜동,,
3107,경기도,4155010800,41550,안성시,옥천동,,
3108,경기도,4155010900,41550,안성시,낙원동,,
3109,경기도,4155011000,41550,안성시,창전동,,
3110,경기도,4155011100,41550,안성시,성남동,,
3111,경기도,4155011200,41550,안성시,신흥동,,
3112,경기도,4155011300,41550,안성시,인지동,,
3113,경기도,4155011400,41550,안성시,금산동,,
3114,경기도,4155011500,41550,안성시,연지동,,
3115,경기도,4155011600,41550,안성시,대천동,,
3116,경기도,4155011700,41550,안성시,서인동,,
3117,경기도,4155011800,41550,안성시,석정동,,
3118,경기도,4155011900,41550,안성시,아양동,,
3119,경기도,4155012000,41550,안성시,금석동,,
3120,경기도,4155012100,41550,안성시,계동,,
3121,경기도,4155012200,41550,안성시,옥산동,,
3122,경기도,4155012300,41550,안성시,사곡동,,
3123,경기도,4155012400,41550,안성시,도기동,,
3124,경기도,4155012500,41550,안성시,당왕동,,
3125,경기도,4155012600,41550,안성시,가사동,,
3126,경기도,4155012700,41550,안성시,가현동,,
3127,경기도,4155012800,41550,안성시,신건지동,,
3128,경기도,4155012900,41550,안성시,신소현동,,
3129,경기도,4155013000,41550,안성시,신모산동,,
3130,경기도,4155013100,41550,안성시,현수동,,
3131,경기도,4155013200,41550,안성시,발화동,,
3132,경기도,4155013300,41550,안성시,중리동,,
3133,경기도,4155025000,41550,안성시,공도읍,,
3134,경기도,4155025021,41550,안성시,공도읍,,
3135,경기도,4155025022,41550,안성시,공도읍,,
3136,경기도,4155025023,41550,안성시,공도읍,,
3137,경기도,4155025024,41550,안성시,공도읍,,
3138,경기도,4155025025,41550,안성시,공도읍,,
3139,경기도,4155025026,41550,안성시,공도읍,,
3140,경기도,4155025027,41550,안성시,공도읍,,
3141,경기도,4155025028,41550,안성시,공도읍,,
3142,경기도,4155025029,41550,안성시,공도읍,,
3143,경기도,4155025030,41550,안성시,공도읍,,
3144,경기도,4155025031,41550,안성시,공도읍,,
3145,경기도,4155031000,41550,안성시,보개면,,
3146,경기도,4155031021,41550,안성시,보개면,,
3147,경기도,4155031022,41550,안성시,보개면,,
3148,경기도,4155031023,41550,안성시,보개면,,
3149,경기도,4155031024,41550,안성시,보개면,,
3150,경기도,4155031025,41550,안성시,보개면,,
3151,경기도,4155031026,41550,안성시,보개면,,
3152,경기도,4155031027,41550,안성시,보개면,,
3153,경기도,4155031028,41550,안성시,보개면,,
3154,경기도,4155031029,41550,안성시,보개면,,
3155,경기도,4155031030,41550,안성시,보개면,,
3156,경기도,4155031031,41550,안성시,보개면,,
3157,경기도,4155031032,41550,안성시,보개면,,
3158,경기도,4155031033,41550,안성시,보개면,,
3159,경기도,4155031034,41550,안성시,보개면,,
3160,경기도,4155031035,41550,안성시,보개면,,
3161,경기도,4155031036,41550,안성시,보개면,,
3162,경기도,4155031037,41550,안성시,보개면,,
3163,경기도,4155031038,41550,안성시,보개면,,
3164,경기도,4155031039,41550,안성시,보개면,,
3165,경기도,4155032000,41550,안성시,금광면,,
3166,경기도,4155032021,41550,안성시,금광면,,
3167,경기도,4155032022,41550,안성시,금광면,,
3168,경기도,4155032023,41550,안성시,금광면,,
3169,경기도,4155032024,41550,안성시,금광면,,
3170,경기도,4155032025,41550,안성시,금광면,,
3171,경기도,4155032026,41550,안성시,금광면,,
3172,경기도,4155032027,41550,안성시,금광면,,
3173,경기도,4155032028,41550,안성시,금광면,,
3174,경기도,4155032029,41550,안성시,금광면,,
3175,경기도,4155032030,41550,안성시,금광면,,
3176,경기도,4155032031,41550,안성시,금광면,,
3177,경기도,4155032032,41550,안성시,금광면,,
3178,경기도,4155032033,41550,안성시,금광면,,
3179,경기도,4155032034,41550,안성시,금광면,,
3180,경기도,4155033000,41550,안성시,서운면,,
3181,경기도,4155033021,41550,안성시,서운면,,
3182,경기도,4155033022,41550,안성시,서운면,,
3183,경기도,4155033023,41550,안성시,서운면,,
3184,경기도,4155033024,41550,안성시,서운면,,
3185,경기도,4155033025,41550,안성시,서운면,,
3186,경기도,4155033026,41550,안성시,서운면,,
3187,경기도,4155033027,41550,안성시,서운면,,
3188,경기도,4155033028,41550,안성시,서운면,,
3189,경기도,4155033029,41550,안성시,서운면,,
3190,경기도,4155033030,41550,안성시,서운면,,
3191,경기도,4155033031,41550,안성시,서운면,,
3192,경기도,4155033032,41550,안성시,서운면,,
3193,경기도,4155033033,41550,안성시,서운면,,
3194,경기도,4155033034,41550,안성시,서운면,,
3195,경기도,4155034000,41550,안성시,미양면,,
3196,경기도,4155034021,41550,안성시,미양면,,
3197,경기도,4155034022,41550,안성시,미양면,,
3198,경기도,4155034023,41550,안성시,미양면,,
3199,경기도,4155034024,41550,안성시,미양면,,
3200,경기도,4155034025,41550,안성시,미양면,,
3201,경기도,4155034026,41550,안성시,미양면,,
3202,경기도,4155034027,41550,안성시,미양면,,
3203,경기도,4155034028,41550,안성시,미양면,,
3204,경기도,4155034029,41550,안성시,미양면,,
3205,경기도,4155034030,41550,안성시,미양면,,
3206,경기도,4155034031,41550,안성시,미양면,,
3207,경기도,4155034032,41550,안성시,미양면,,
3208,경기도,4155034033,41550,안성시,미양면,,
3209,경기도,4155034034,41550,안성시,미양면,,
3210,경기도,4155034035,41550,안성시,미양면,,
3211,경기도,4155034036,41550,안성시,미양면,,
3212,경기도,4155034037,41550,안성시,미양면,,
3213,경기도,4155034038,41550,안성시,미양면,,
3214,경기도,4155035000,41550,안성시,대덕면,,
3215,경기도,4155035021,41550,안성시,대덕면,,
3216,경기도,4155035022,41550,안성시,대덕면,,
3217,경기도,4155035023,41550,안성시,대덕면,,
3218,경기도,4155035024,41550,안성시,대덕면,,
3219,경기도,4155035025,41550,안성시,대덕면,,
3220,경기도,4155035026,41550,안성시,대덕면,,
3221,경기도,4155035027,41550,안성시,대덕면,,
3222,경기도,4155035028,41550,안성시,대덕면,,
3223,경기도,4155035029,41550,안성시,대덕면,,
3224,경기도,4155035030,41550,안성시,대덕면,,
3225,경기도,4155035031,41550,안성시,대덕면,,
3226,경기도,4155035032,41550,안성시,대덕면,,
3227,경기도,4155035033,41550,안성시,대덕면,,
3228,경기도,4155035034,41550,안성시,대덕면,,
3229,경기도,4155036000,41550,안성시,양성면,,
3230,경기도,4155036021,41550,안성시,양성면,,
3231,경기도,4155036022,41550,안성시,양성면,,
3232,경기도,4155036023,41550,안성시,양성면,,
3233,경기도,4155036024,41550,안성시,양성면,,
3234,경기도,4155036025,41550,안성시,양성면,,
3235,경기도,4155036026,41550,안성시,양성면,,
3236,경기도,4155036027,41550,안성시,양성면,,
3237,경기도,4155036028,41550,안성시,양성면,,
3238,경기도,4155036029,41550,안성시,양성면,,
3239,경기도,4155036030,41550,안성시,양성면,,
3240,경기도,4155036031,41550,안성시,양성면,,
3241,경기도,4155036032,41550,안성시,양성면,,
3242,경기도,4155036033,41550,안성시,양성면,,
3243,경기도,4155036034,41550,안성시,양성면,,
3244,경기도,4155036035,41550,안성시,양성면,,
3245,경기도,4155036036,41550,안성시,양성면,,
3246,경기도,4155036037,41550,안성시,양성면,,
3247,경기도,4155036038,41550,안성시,양성면,,
3248,경기도,4155038000,41550,안성시,원곡면,,
3249,경기도,4155038021,41550,안성시,원곡면,,
3250,경기도,4155038022,41550,안성시,원곡면,,
3251,경기도,4155038023,41550,안성시,원곡면,,
3252,경기도,4155038024,41550,안성시,원곡면,,
3253,경기도,4155038025,41550,안성시,원곡면,,
3254,경기도,4155038026,41550,안성시,원곡면,,
3255,경기도,4155038027,41550,안성시,원곡면,,
3256,경기도,4155038028,41550,안성시,원곡면,,
3257,경기도,4155039000,41550,안성시,일죽면,,
3258,경기도,4155039021,41550,안성시,일죽면,,
3259,경기도,4155039022,41550,안성시,일죽면,,
3260,경기도,4155039023,41550,안성시,일죽면,,
3261,경기도,4155039024,41550,안성시,일죽면,,
3262,경기도,4155039025,41550,안성시,일죽면,,
3263,경기도,4155039026,41550,안성시,일죽면,,
3264,경기도,4155039027,41550,안성시,일죽면,,
3265,경기도,4155039028,41550,안성시,일죽면,,
3266,경기도,4155039029,41550,안성시,일죽면,,
3267,경기도,4155039030,41550,안성시,일죽면,,
3268,경기도,4155039031,41550,안성시,일죽면,,
3269,경기도,4155039032,41550,안성시,일죽면,,
3270,경기도,4155039033,41550,안성시,일죽면,,
3271,경기도,4155039034,41550,안성시,일죽면,,
3272,경기도,4155039035,41550,안성시,일죽면,,
3273,경기도,4155040000,41550,안성시,죽산면,,
3274,경기도,4155040021,41550,안성시,죽산면,,
3275,경기도,4155040022,41550,안성시,죽산면,,
3276,경기도,4155040023,41550,안성시,죽산면,,
3277,경기도,4155040024,41550,안성시,죽산면,,
3278,경기도,4155040025,41550,안성시,죽산면,,
3279,경기도,4155040026,41550,안성시,죽산면,,
3280,경기도,4155040027,41550,안성시,죽산면,,
3281,경기도,4155040028,41550,안성시,죽산면,,
3282,경기도,4155040029,41550,안성시,죽산면,,
3283,경기도,4155040030,41550,안성시,죽산면,,
3284,경기도,4155041000,41550,안성시,삼죽면,,
3285,경기도,4155041021,41550,안성시,삼죽면,,
3286,경기도,4155041022,41550,안성시,삼죽면,,
3287,경기도,4155041023,41550,안성시,삼죽면,,
3288,경기도,4155041024,41550,안성시,삼죽면,,
3289,경기도,4155041025,41550,안성시,삼죽면,,
3290,경기도,4155041026,41550,안성시,삼죽면,,
3291,경기도,4155041027,41550,안성시,삼죽면,,
3292,경기도,4155041028,41550,안성시,삼죽면,,
3293,경기도,4155041029,41550,안성시,삼죽면,,
3294,경기도,4155041030,41550,안성시,삼죽면,,
3295,경기도,4155042000,41550,안성시,고삼면,,
3296,경기도,4155042021,41550,안성시,고삼면,,
3297,경기도,4155042022,41550,안성시,고삼면,,
3298,경기도,4155042023,41550,안성시,고삼면,,
3299,경기도,4155042024,41550,안성시,고삼면,,
3300,경기도,4155042025,41550,안성시,고삼면,,
3301,경기도,4155042026,41550,안성시,고삼면,,
3302,경기도,4155042027,41550,안성시,고삼면,,
3304,경기도,4157010100,41570,김포시,북변동,,
3305,경기도,4157010200,41570,김포시,걸포동,,
3306,경기도,4157010300,41570,김포시,운양동,,
3307,경기도,4157010400,41570,김포시,장기동,,
3308,경기도,4157010500,41570,김포시,감정동,,
3309,경기도,4157010600,41570,김포시,사우동,,
3310,경기도,4157010700,41570,김포시,풍무동,,
3311,경기도,4157010800,41570,김포시,마산동,,
3312,경기도,4157010900,41570,김포시,구래동,,
3313,경기도,4157025000,41570,김포시,통진읍,,
3314,경기도,4157025021,41570,김포시,통진읍,,
3315,경기도,4157025022,41570,김포시,통진읍,,
3316,경기도,4157025023,41570,김포시,통진읍,,
3317,경기도,4157025024,41570,김포시,통진읍,,
3318,경기도,4157025025,41570,김포시,통진읍,,
3319,경기도,4157025026,41570,김포시,통진읍,,
3320,경기도,4157025027,41570,김포시,통진읍,,
3321,경기도,4157025028,41570,김포시,통진읍,,
3322,경기도,4157025029,41570,김포시,통진읍,,
3323,경기도,4157025300,41570,김포시,고촌읍,,
3324,경기도,4157025321,41570,김포시,고촌읍,,
3325,경기도,4157025322,41570,김포시,고촌읍,,
3326,경기도,4157025323,41570,김포시,고촌읍,,
3327,경기도,4157025324,41570,김포시,고촌읍,,
3328,경기도,4157025325,41570,김포시,고촌읍,,
3329,경기도,4157025600,41570,김포시,양촌읍,,
3330,경기도,4157025621,41570,김포시,양촌읍,,
3331,경기도,4157025622,41570,김포시,양촌읍,,
3332,경기도,4157025623,41570,김포시,양촌읍,,
3333,경기도,4157025624,41570,김포시,양촌읍,,
3334,경기도,4157025625,41570,김포시,양촌읍,,
3335,경기도,4157025626,41570,김포시,양촌읍,,
3336,경기도,4157025627,41570,김포시,양촌읍,,
3337,경기도,4157025628,41570,김포시,양촌읍,,
3338,경기도,4157034000,41570,김포시,대곶면,,
3339,경기도,4157034021,41570,김포시,대곶면,,
3340,경기도,4157034022,41570,김포시,대곶면,,
3341,경기도,4157034023,41570,김포시,대곶면,,
3342,경기도,4157034024,41570,김포시,대곶면,,
3343,경기도,4157034025,41570,김포시,대곶면,,
3344,경기도,4157034026,41570,김포시,대곶면,,
3345,경기도,4157034027,41570,김포시,대곶면,,
3346,경기도,4157034028,41570,김포시,대곶면,,
3347,경기도,4157034029,41570,김포시,대곶면,,
3348,경기도,4157034030,41570,김포시,대곶면,,
3349,경기도,4157034031,41570,김포시,대곶면,,
3350,경기도,4157034032,41570,김포시,대곶면,,
3351,경기도,4157034033,41570,김포시,대곶면,,
3352,경기도,4157035000,41570,김포시,월곶면,,
3353,경기도,4157035021,41570,김포시,월곶면,,
3354,경기도,4157035022,41570,김포시,월곶면,,
3355,경기도,4157035023,41570,김포시,월곶면,,
3356,경기도,4157035024,41570,김포시,월곶면,,
3357,경기도,4157035025,41570,김포시,월곶면,,
3358,경기도,4157035026,41570,김포시,월곶면,,
3359,경기도,4157035027,41570,김포시,월곶면,,
3360,경기도,4157035028,41570,김포시,월곶면,,
3361,경기도,4157035029,41570,김포시,월곶면,,
3362,경기도,4157035030,41570,김포시,월곶면,,
3363,경기도,4157036000,41570,김포시,하성면,,
3364,경기도,4157036021,41570,김포시,하성면,,
3365,경기도,4157036022,41570,김포시,하성면,,
3366,경기도,4157036023,41570,김포시,하성면,,
3367,경기도,4157036024,41570,김포시,하성면,,
3368,경기도,4157036025,41570,김포시,하성면,,
3369,경기도,4157036026,41570,김포시,하성면,,
3370,경기도,4157036027,41570,김포시,하성면,,
3371,경기도,4157036028,41570,김포시,하성면,,
3372,경기도,4157036029,41570,김포시,하성면,,
3373,경기도,4157036030,41570,김포시,하성면,,
3374,경기도,4157036031,41570,김포시,하성면,,
3375,경기도,4157036032,41570,김포시,하성면,,
3377,경기도,4159011600,41590,화성시,진안동,,
3378,경기도,4159011700,41590,화성시,병점동,,
3379,경기도,4159011800,41590,화성시,능동,,
3380,경기도,4159011900,41590,화성시,기산동,,
3381,경기도,4159012000,41590,화성시,반월동,,
3382,경기도,4159012100,41590,화성시,반정동,,
3383,경기도,4159012200,41590,화성시,황계동,,
3384,경기도,4159012300,41590,화성시,배양동,,
3385,경기도,4159012400,41590,화성시,기안동,,
3386,경기도,4159012500,41590,화성시,송산동,,
3387,경기도,4159012600,41590,화성시,안녕동,,
3388,경기도,4159012700,41590,화성시,반송동,,
3389,경기도,4159012800,41590,화성시,석우동,,
3390,경기도,4159012900,41590,화성시,오산동,,
3391,경기도,4159013000,41590,화성시,청계동,,
3392,경기도,4159013100,41590,화성시,영천동,,
3393,경기도,4159013200,41590,화성시,중동,,
3394,경기도,4159013300,41590,화성시,신동,,
3395,경기도,4159013400,41590,화성시,목동,,
3396,경기도,4159013500,41590,화성시,산척동,,
3397,경기도,4159013600,41590,화성시,장지동,,
3398,경기도,4159013700,41590,화성시,송동,,
3399,경기도,4159013800,41590,화성시,방교동,,
3400,경기도,4159013900,41590,화성시,금곡동,,
3401,경기도,4159014000,41590,화성시,새솔동,,
3402,경기도,4159025300,41590,화성시,봉담읍,,
3403,경기도,4159025321,41590,화성시,봉담읍,,
3404,경기도,4159025322,41590,화성시,봉담읍,,
3405,경기도,4159025323,41590,화성시,봉담읍,,
3406,경기도,4159025324,41590,화성시,봉담읍,,
3407,경기도,4159025325,41590,화성시,봉담읍,,
3408,경기도,4159025326,41590,화성시,봉담읍,,
3409,경기도,4159025327,41590,화성시,봉담읍,,
3410,경기도,4159025328,41590,화성시,봉담읍,,
3411,경기도,4159025329,41590,화성시,봉담읍,,
3412,경기도,4159025330,41590,화성시,봉담읍,,
3413,경기도,4159025331,41590,화성시,봉담읍,,
3414,경기도,4159025332,41590,화성시,봉담읍,,
3415,경기도,4159025333,41590,화성시,봉담읍,,
3416,경기도,4159025334,41590,화성시,봉담읍,,
3417,경기도,4159025335,41590,화성시,봉담읍,,
3418,경기도,4159025336,41590,화성시,봉담읍,,
3419,경기도,4159025600,41590,화성시,우정읍,,
3420,경기도,4159025621,41590,화성시,우정읍,,
3421,경기도,4159025622,41590,화성시,우정읍,,
3422,경기도,4159025623,41590,화성시,우정읍,,
3423,경기도,4159025624,41590,화성시,우정읍,,
3424,경기도,4159025625,41590,화성시,우정읍,,
3425,경기도,4159025626,41590,화성시,우정읍,,
3426,경기도,4159025627,41590,화성시,우정읍,,
3427,경기도,4159025628,41590,화성시,우정읍,,
3428,경기도,4159025629,41590,화성시,우정읍,,
3429,경기도,4159025630,41590,화성시,우정읍,,
3430,경기도,4159025631,41590,화성시,우정읍,,
3431,경기도,4159025632,41590,화성시,우정읍,,
3432,경기도,4159025633,41590,화성시,우정읍,,
3433,경기도,4159025900,41590,화성시,향남읍,,
3434,경기도,4159025921,41590,화성시,향남읍,,
3435,경기도,4159025922,41590,화성시,향남읍,,
3436,경기도,4159025923,41590,화성시,향남읍,,
3437,경기도,4159025924,41590,화성시,향남읍,,
3438,경기도,4159025925,41590,화성시,향남읍,,
